40.9,39.638
40.95,39.662
41.0,39.668
41.05,39.7
41.1,39.74
41.15,39.771
41.2,39.923
41.25,40.05
41.3,40.089
41.35,40.211
41.4,40.285
41.45,40.413
41.5,40.564
41.55,40.663
41.6,40.659
41.65,40.603
41.7,40.601
41.75,40.485
41.8,40.262
41.85,40.109
41.9,40.023
41.95,40.01
42.0,40.135
42.05,40.358
42.1,40.423
42.15,40.538
42.2,40.674
42.25,40.768
42.3,40.67
42.35,40.539
42.4,40.365
42.45,39.99
42.5,39.599
42.55,39.301
42.6,39.151
42.65,39.089
42.7,39.194
42.75,39.097
42.8,38.739
42.85,38.382
42.9,38.261
42.95,38.41
43.0,38.485
43.05,38.339
43.1,38.306
43.15,38.274
43.2,38.121
43.25,37.888
43.3,37.666
43.35,37.489
43.4,37.329
43.45,37.247
43.5,37.036
43.55,36.805
43.6,36.663
43.65,36.488
43.7,36.375
43.75,36.413
43.8,36.573
43.85,36.829
43.9,37.06
43.95,37.163
44.0,37.044
44.05,36.943
44.1,37.007
44.15,37.282
44.2,37.393
44.25,37.512
44.3,37.552
44.35,37.525
44.4,37.443
44.45,37.263
44.5,37.28
44.55,37.328
44.6,37.379
44.65,37.329
44.7,37.427
44.75,37.6
44.8,37.705
44.85,37.947
44.9,38.071
44.95,38.162
45.0,38.218
45.05,38.101
45.1,37.995
45.15,37.834
45.2,37.715
45.25,37.638
45.3,37.725
45.35,37.765
45.4,37.728
45.45,37.662
45.5,37.664
45.55,37.741
45.6,37.775
45.65,37.665
45.7,37.614
45.75,37.567
45.8,37.51
45.85,37.489
45.9,37.52
45.95,37.542
46.0,37.582
46.05,37.757
46.1,37.973
46.15,38.109
46.2,38.103
46.25,38.145
46.3,38.213
46.35,38.361
46.4,38.474
46.45,38.556
46.5,38.488
46.55,38.434
46.6,38.467
46.65,38.545
46.7,38.642
46.75,38.784
46.8,38.874
46.85,38.993
46.9,39.105
46.95,39.077
47.0,39.202
47.05,39.238
47.1,39.254
47.15,39.298
47.2,39.183
47.25,38.995
47.3,38.782
47.35,38.569
47.4,38.458
47.45,38.433
47.5,38.385
47.55,38.258
47.6,38.2
47.65,38.197
47.7,38.194
47.75,38.275
47.8,38.346
47.85,38.35
47.9,38.377
47.95,38.327
48.0,38.21
48.05,38.069
48.1,38.004
48.15,38.01
48.2,38.066
48.25,38.206
48.3,38.264
48.35,38.162
48.4,38.17
48.45,38.251
48.5,38.342
48.55,38.408
48.6,38.536
48.65,38.501
48.7,38.397
48.75,38.286
48.8,38.128
48.85,37.884
48.9,37.729
48.95,37.608
49.0,37.49
49.05,37.243
49.1,37.049
49.15,36.997
49.2,36.861
49.25,36.634
49.3,36.412
49.35,36.222
49.4,36.189
49.45,36.269
49.5,36.445
49.55,36.456
49.6,36.297
49.65,36.258
49.7,36.198
49.75,36.1
49.8,35.967
49.85,35.914
49.9,35.977
49.95,35.892
50.0,35.785
50.05,35.527
50.1,35.352
50.15,35.132
50.2,34.905
50.25,34.668
50.3,34.406
50.35,34.233
50.4,34.182
50.45,34.202
50.5,34.012
50.55,33.842
50.6,33.798
50.65,33.902
50.7,34.136
50.75,34.421
50.8,34.662
50.85,34.963
50.9,35.216
50.95,35.38
51.0,35.313
51.05,35.217
51.1,35.368
51.15,35.606
51.2,35.714
51.25,35.56
51.3,35.229
51.35,34.845
51.4,34.474
51.45,34.386
51.5,34.419
51.55,34.221
51.6,34.086
51.65,34.11
51.7,34.053
51.75,34.011
51.8,34.107
51.85,34.318
51.9,34.177
51.95,34.098
52.0,34.141
52.05,34.151
52.1,34.141
52.15,34.137
52.2,34.19
52.25,34.377
52.3,34.847
52.35,35.313
52.4,35.581
52.45,35.655
52.5,35.609
52.55,35.445
52.6,35.26
52.65,35.024
52.7,34.85
52.75,34.681
52.8,34.569
52.85,34.621
52.9,34.726
52.95,34.728
53.0,34.661
53.05,34.72
53.1,34.925
53.15,35.121
53.2,35.287
53.25,35.335
53.3,35.329
53.35,35.306
53.4,35.142
53.45,34.919
53.5,34.738
53.55,34.642
53.6,34.397
53.65,34.075
53.7,33.704
53.75,33.464
53.8,33.178
53.85,32.972
53.9,32.802
53.95,32.867
54.0,33.107
54.05,33.352
54.1,33.572
54.15,33.738
54.2,33.796
54.25,33.888
54.3,34.007
54.35,34.043
54.4,34.09
54.45,34.089
54.5,34.112
54.55,34.15
54.6,34.102
54.65,34.073
54.7,34.205
54.75,34.384
54.8,34.495
54.85,34.483
54.9,34.395
54.95,34.486
55.0,34.711
55.05,35.04
55.1,35.422
55.15,35.781
55.2,36.169
55.25,36.438
55.3,36.544
55.35,36.571
55.4,36.519
55.45,36.41
55.5,36.492
55.55,36.609
55.6,36.736
55.65,36.606
55.7,36.414
55.75,36.264
55.8,36.132
55.85,35.99
55.9,35.901
55.95,35.832
56.0,35.846
56.05,35.883
56.1,35.937
56.15,36.018
56.2,36.026
56.25,35.973
56.3,35.786
56.35,35.467
56.4,35.179
56.45,34.972
56.5,34.797
56.55,34.623
56.6,34.588
56.65,34.541
56.7,34.654
56.75,34.809
56.8,34.893
56.85,35.077
56.9,35.168
56.95,35.309
57.0,35.524
57.05,35.821
57.1,36.059
57.15,36.159
57.2,35.989
57.25,35.817
57.3,36.042
57.35,36.175
57.4,36.287
57.45,36.303
57.5,36.219
57.55,36.167
57.6,36.243
57.65,36.409
57.7,36.646
57.75,36.68
57.8,36.62
57.85,36.629
57.9,36.842
57.95,37.08
58.0,37.286
58.05,37.478
58.1,37.627
58.15,37.601
58.2,37.57
58.25,37.505
58.3,37.235
58.35,36.998
58.4,36.796
58.45,36.637
58.5,36.401
58.55,36.068
58.6,35.813
58.65,35.654
58.7,35.571
58.75,35.526
58.8,35.369
58.85,35.153
58.9,34.925
58.95,34.624
59.0,34.228
59.05,33.936
59.1,33.8
59.15,33.77
59.2,33.753
59.25,33.83
59.3,33.933
59.35,34.105
59.4,34.228
59.45,34.423
59.5,34.492
59.55,34.544
59.6,34.485
59.65,34.43
59.7,34.315
59.75,34.127
59.8,33.915
59.85,33.738
59.9,33.677
59.95,33.771
60.0,34.096
60.05,34.449
60.1,34.775
60.15,34.877
60.2,34.735
60.25,34.569
60.3,34.442
60.35,34.349
60.4,34.244
60.45,34.148
60.5,34.065
60.55,33.878
60.6,33.673
60.65,33.643
60.7,33.681
60.75,33.671
60.8,33.682
60.85,33.673
60.9,33.809
60.95,33.934
61.0,33.972
61.05,33.962
61.1,34.102
61.15,34.354
61.2,34.678
61.25,34.995
61.3,35.185
61.35,35.35
61.4,35.399
61.45,35.481
61.5,35.653
61.55,35.901
61.6,36.175
61.65,36.493
61.7,36.826
61.75,37.02
61.8,37.13
61.85,37.215
61.9,37.444
61.95,37.88
62.0,38.123
62.05,38.219
62.1,38.263
62.15,38.322
62.2,38.547
62.25,38.833
62.3,39.059
62.35,39.28
62.4,39.508
62.45,39.626
62.5,39.63
62.55,39.527
62.6,39.395
62.65,39.178
62.7,38.975
62.75,38.778
62.8,38.595
62.85,38.396
62.9,38.257
62.95,38.159
63.0,38.063
63.05,38.165
63.1,38.474
63.15,38.717
63.2,38.826
63.25,38.609
63.3,38.174
63.35,37.704
63.4,37.511
63.45,37.52
63.5,37.418
63.55,37.31
63.6,37.276
63.65,37.358
63.7,37.426
63.75,37.477
63.8,37.417
63.85,37.346
63.9,37.294
63.95,37.35
64.0,37.574
64.05,37.805
64.1,38.014
64.15,38.19
64.2,38.523
64.25,38.847
64.3,39.053
64.35,39.204
64.4,39.164
64.45,39.077
64.5,39.017
64.55,39.008
64.6,39.069
64.65,39.299
64.7,39.61
64.75,39.951
64.8,40.383
64.85,40.585
64.9,40.697
64.95,40.793
65.0,40.866
65.05,41.001
65.1,41.108
65.15,41.258
65.2,41.289
65.25,41.21
65.3,41.054
65.35,40.724
65.4,40.426
65.45,40.266
65.5,40.292
65.55,40.323
65.6,40.4
65.65,40.677
65.7,41.03
65.75,41.374
65.8,41.524
65.85,41.605
65.9,41.568
65.95,41.566
66.0,41.544
66.05,41.546
66.1,41.497
66.15,41.469
66.2,41.302
66.25,41.017
66.3,40.731
66.35,40.589
66.4,40.57
66.45,40.663
66.5,40.867
66.55,41.244
66.6,41.564
66.65,41.797
66.7,41.952
66.75,42.065
66.8,42.044
66.85,41.847
66.9,41.644
66.95,41.642
67.0,41.68
67.05,41.783
67.1,41.921
67.15,42.089
67.2,42.377
67.25,42.702
67.3,42.995
67.35,43.192
67.4,43.282
67.45,43.121
67.5,42.916
67.55,42.665
67.6,42.474
67.65,42.398
67.7,42.532
67.75,42.78
67.8,43.174
67.85,43.7
67.9,44.009
67.95,44.145
68.0,44.313
68.05,44.439
68.1,44.691
68.15,44.97
68.2,45.249
68.25,45.488
68.3,45.781
68.35,46.026
68.4,46.27
68.45,46.458
68.5,46.552
68.55,46.541
68.6,46.53
68.65,46.508
68.7,46.504
68.75,46.409
68.8,46.379
68.85,46.504
68.9,46.844
68.95,47.238
69.0,47.701
69.05,48.324
69.1,48.881
69.15,49.245
69.2,49.434
69.25,49.518
69.3,49.46
69.35,49.327
69.4,49.099
69.45,48.866
69.5,48.572
69.55,48.363
69.6,48.258
69.65,48.244
69.7,48.388
69.75,48.619
69.8,48.715
69.85,48.738
69.9,48.572
69.95,48.482
70.0,48.469
70.05,48.351
70.1,48.229
70.15,48.113
70.2,48.148
70.25,48.253
70.3,48.279
70.35,48.195
70.4,48.127
70.45,48.172
70.5,48.214
70.55,48.252
70.6,48.343
70.65,48.522
70.7,48.592
70.75,48.664
70.8,48.83
70.85,49.011
70.9,49.132
70.95,49.144
71.0,49.093
71.05,49.139
71.1,49.043
71.15,48.992
71.2,49.039
71.25,49.007
71.3,48.815
71.35,48.637
71.4,48.493
71.45,48.392
71.5,48.354
71.55,48.495
